CUIT,Razon social,Anticipo,TRX,Rég.,ISIB Anual,DDJJs ISIB,PNG Anual,DDJJs IVA,Cod. Act.,Desc. Act. NAES,Base Imp.,AlicDec.,Imp. Decla.,Obs.,Alic.Leg.,Imp. Determ.,Diferencia,Categoria,Fecha de Proceso,tipo_persona
30945637759,Contribuyente 0801,22025,3972483139,CM,"-1.724,00",0,0,0,466399,Venta al por mayor de artículos para la construcción n.c.p.,"17.463.137,26","1,5","261.947,06",SI,3,"523.894,12","261.947,06",Masivo,23/04/25,Jurídica
56757575231,Contribuyente 0802,12025,3965729027,CM,"-2.070,00",0,0,0,466399,Venta al por mayor de artículos para la construcción n.c.p.,"84.486.053,05","1,5","1.267.290,80",SI,3,"2.534.581,59","1.267.290,79",Masivo,23/04/25,Jurídica
39178594736,Contribuyente 0803,12025,3962949956,LO,"4.673.872,00",12,4499929,12,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,"500.000,00","1,5","7.500,00",SI,3,"15.000,00","7.500,00",Masivo,23/04/25,Jurídica
44359498985,Contribuyente 0804,22025,3939722975,LO,"7.952.899,00",12,4499955,12,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,"500.000,00","1,5","7.500,00",SI,3,"15.000,00","7.500,00",Masivo,23/04/25,Jurídica
55360702089,Contribuyente 0805,12025,3961761220,LO,"14.564.448,00",12,12853090,12,410011,"Construcción, reforma y reparación de edificios residenciales","1.636.000,00","1,5","24.540,00",SI,2,"32.720,00","8.180,00",Masivo,23/04/25,Jurídica
52393812085,Contribuyente 0806,22025,3930513736,LO,"20.897.525,00",12,12853041,12,410011,"Construcción, reforma y reparación de edificios residenciales","1.835.000,00","1,5","27.525,00",SI,2,"36.700,00","9.175,00",Masivo,23/04/25,Jurídica
56166213177,Contribuyente 0807,22025,3954146241,CM,"9.609.896,00",12,7672987,12,662020,Servicios de productores y asesores de seguros,"930.228,67","3,5","32.558,00",SI,"5,5","51.162,58","18.604,58",Masivo,23/04/25,Jurídica
44498891088,Contribuyente 0808,12025,3959740657,CM,"9.351.214,00",12,7672916,12,662020,Servicios de productores y asesores de seguros,"994.225,10","3,5","34.797,88",SI,"5,5","54.682,38","19.884,50",Masivo,23/04/25,Jurídica
43280292414,Contribuyente 0809,12025,3936592088,CM,"14.468.452,00",12,14221236,12,681020,Servicios de alquiler de consultorios médicos,"268.546,00","1,5","4.028,19",SI,3,"8.056,38","4.028,19",Masivo,23/04/25,Jurídica
44548757147,Contribuyente 0810,22025,3940539223,CM,"14.292.806,00",12,14221343,12,681020,Servicios de alquiler de consultorios médicos,"290.682,63","1,5","4.360,24",SI,3,"8.720,48","4.360,24",Masivo,23/04/25,Jurídica
39064548264,Contribuyente 0811,22025,3963208069,LO,"11.491.392,00",12,2545997,12,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","238.016,53",3,"7.140,50",SI,6,"14.280,99","7.140,49",Masivo,23/04/25,Jurídica
41443829554,Contribuyente 0812,12025,3962512708,LO,"14.298.046,00",12,2545921,12,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","256.867,77",3,"7.706,03",SI,6,"15.412,07","7.706,04",Masivo,23/04/25,Jurídica
43181326963,Contribuyente 0813,22025,3939942012,CM,"6.166.819,00",12,3963498,12,681020,Servicios de alquiler de consultorios médicos,"911.700,00","1,5","13.675,50",SI,3,"27.351,00","13.675,50",Masivo,23/04/25,Jurídica
57202255434,Contribuyente 0814,12025,3965665506,CM,"14.980.001,00",12,11028279,12,829909,Servicios empresariales n.c.p.,"262.127,25","1,5","3.931,91",SI,3,"7.863,82","3.931,91",Masivo,23/04/25,Jurídica
44903872654,Contribuyente 0815,22025,3938947185,CM,"14.264.890,00",12,11028153,12,829909,Servicios empresariales n.c.p.,"263.840,50","1,5","3.957,61",SI,3,"7.915,22","3.957,61",Masivo,23/04/25,Jurídica
34618340653,Contribuyente 0816,22025,3963148500,LO,"6.117.476,00",12,3439753,12,949920,Servicios de consorcios de edificios,"2.291.735,52","1,5","34.376,03",SI,3,"68.752,07","34.376,04",Masivo,23/04/25,Jurídica
56478179010,Contribuyente 0817,22025,3956487553,LO,"333.903,00",12,296325,12,731001,Servicios de comercialización de tiempo y espacio publicitario,"656.640,00","1,5","9.849,60",SI,2,"13.132,80","3.283,20",Masivo,23/04/25,Jurídica
48486584291,Contribuyente 0818,12025,3966715954,CM,"8.417.152,00",12,4645331,12,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"250.000,00",3,"7.500,00",SI,"5,5","13.750,00","6.250,00",Masivo,23/04/25,Jurídica
54989280922,Contribuyente 0819,22025,3938721914,CM,"5.836.852,00",12,4645292,12,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"250.000,00",3,"7.500,00",SI,"5,5","13.750,00","6.250,00",Masivo,23/04/25,Jurídica
39054836323,Contribuyente 0820,22025,3960423743,CM,"10.893.537,00",12,7537233,12,681020,Servicios de alquiler de consultorios médicos,"13.223,14","1,5","198,35",SI,3,"396,69","198,34",Masivo,23/04/25,Jurídica
34316698785,Contribuyente 0821,22025,3965662164,LO,"1.273.434,00",12,1468063,12,661999,Servicios auxiliares a la intermediación financiera n.c.p.,"159.491,85",3,"4.784,76",SI,"5,5","8.772,05","3.987,29",Masivo,23/04/25,Jurídica
57701757979,Contribuyente 0822,22025,3959734840,CM,"22.680.625,00",12,13233270,12,331290,Reparación y mantenimiento de maquinaria de uso especial n.c.p.,"382.561,42",1,"3.825,61",SI,3,"11.476,84","7.651,23",Masivo,23/04/25,Jurídica
43635617126,Contribuyente 0823,12025,3966951670,CM,"16.398.589,00",12,13233207,12,331290,Reparación y mantenimiento de maquinaria de uso especial n.c.p.,"516.215,91",1,"5.162,16",SI,3,"15.486,48","10.324,32",Masivo,23/04/25,Jurídica
38430193350,Contribuyente 0824,22025,3944673374,LO,"1.187.805,00",12,0,12,649290,Servicios de crédito n.c.p.,"22.425,10",3,"672,75",SI,8,"1.794,01","1.121,26",Masivo,23/04/25,Jurídica
33902888447,Contribuyente 0825,12025,3958105272,LO,"673.348,00",12,0,12,649290,Servicios de crédito n.c.p.,"72.829,30",3,"2.184,88",SI,8,"5.826,34","3.641,46",Masivo,23/04/25,Jurídica
35711942629,Contribuyente 0826,12025,3939403134,LO,"15.106.456,00",12,0,12,410011,"Construcción, reforma y reparación de edificios residenciales","1.306.000,00","1,5","19.590,00",SI,2,"26.120,00","6.530,00",Masivo,23/04/25,Jurídica
48212762468,Contribuyente 0827,22025,3931706666,LO,"14.207.622,00",12,0,12,410011,"Construcción, reforma y reparación de edificios residenciales","1.306.000,00","1,5","19.590,00",SI,2,"26.120,00","6.530,00",Masivo,23/04/25,Jurídica
30952471109,Contribuyente 0828,12025,3958562091,LO,"3.969.657,00",12,3064729,12,410011,"Construcción, reforma y reparación de edificios residenciales","432.785,14",1,"4.327,85",SI,2,"8.655,70","4.327,85",Masivo,23/04/25,Jurídica
40883356526,Contribuyente 0829,22025,3938295887,LO,"3.461.939,00",12,3064764,12,410011,"Construcción, reforma y reparación de edificios residenciales","432.785,14",1,"4.327,85",SI,2,"8.655,70","4.327,85",Masivo,23/04/25,Jurídica
44729217701,Contribuyente 0830,12025,3961515048,CM,"10.883.183,00",12,7329187,12,681020,Servicios de alquiler de consultorios médicos,"539.400,00","1,5","8.091,00",SI,3,"16.182,00","8.091,00",Masivo,23/04/25,Jurídica
40338490201,Contribuyente 0831,22025,3939652564,CM,"9.607.419,00",12,7329212,12,681020,Servicios de alquiler de consultorios médicos,"539.400,00","1,5","8.091,00",SI,3,"16.182,00","8.091,00",Masivo,23/04/25,Jurídica
54570266958,Contribuyente 0832,12025,3966324165,CM,"816.250,00",12,699972,10,681020,Servicios de alquiler de consultorios médicos,"25.000,00","1,5",375,SI,3,750,375,Masivo,23/04/25,Jurídica
54021308663,Contribuyente 0833,22025,3958626662,CM,"717.603,00",12,699916,10,681020,Servicios de alquiler de consultorios médicos,"25.000,00","1,5",375,SI,3,750,375,Masivo,23/04/25,Jurídica
32417115974,Contribuyente 0834,12025,3958632540,LO,"869.531,00",12,812889,12,641943,Servicios de intermediación financiera realizada por cajas de crédito,"148.752,00",7,"10.412,64",SI,8,"11.900,16","1.487,52",Masivo,23/04/25,Jurídica
33079781884,Contribuyente 0835,22025,3934658725,LO,"1.079.686,00",12,812805,12,641943,Servicios de intermediación financiera realizada por cajas de crédito,"157.016,00",7,"10.991,12",SI,8,"12.561,28","1.570,16",Masivo,23/04/25,Jurídica
43511911469,Contribuyente 0836,22025,3955479606,LO,"17.331.617,00",12,14015949,12,410011,"Construcción, reforma y reparación de edificios residenciales","3.175.500,00","1,5","47.632,50",SI,2,"63.510,00","15.877,50",Masivo,23/04/25,Jurídica
41983253193,Contribuyente 0837,22025,3960134858,LO,"-2.098,00",12,3645035,12,410021,"Construcción, reforma y reparación de edificios no residenciales","776.000,00","1,5","11.640,00",SI,2,"15.520,00","3.880,00",Masivo,23/04/25,Jurídica
48339272736,Contribuyente 0838,12025,3953057612,LO,"13.465.037,00",12,9577463,12,681010,"Servicios de alquiler y explotación de inmuebles para fiestas, convenciones y otros eventos similares","1.255.600,00","1,5","18.834,00",SI,3,"37.668,00","18.834,00",Masivo,23/04/25,Jurídica
41519879720,Contribuyente 0839,22025,3938542525,LO,"16.213.871,00",12,9577342,12,681010,"Servicios de alquiler y explotación de inmuebles para fiestas, convenciones y otros eventos similares","1.255.600,00","1,5","18.834,00",SI,3,"37.668,00","18.834,00",Masivo,23/04/25,Jurídica
40665369771,Contribuyente 0840,22025,3960894369,LO,"5.180.499,00",12,3181196,12,900011,Producción de espectáculos teatrales y musicales,"13.437.500,00",2,"268.750,00",SI,3,"403.125,00","134.375,00",Masivo,23/04/25,Jurídica
34615487352,Contribuyente 0841,12025,3965095841,LO,"5.566.853,00",12,5179253,12,681010,"Servicios de alquiler y explotación de inmuebles para fiestas, convenciones y otros eventos similares","547.933,90","1,5","8.219,01",SI,3,"16.438,02","8.219,01",Masivo,23/04/25,Jurídica
48731741336,Contribuyente 0842,22025,3936122034,LO,"7.213.491,00",12,5179356,12,681010,"Servicios de alquiler y explotación de inmuebles para fiestas, convenciones y otros eventos similares","547.933,90","1,5","8.219,01",SI,3,"16.438,02","8.219,01",Masivo,23/04/25,Jurídica
47186547990,Contribuyente 0843,12025,3958915999,LO,"7.654.297,00",12,3966444,12,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,"462.785,14","1,5","6.941,78",SI,3,"13.883,55","6.941,77",Masivo,23/04/25,Jurídica
34966220627,Contribuyente 0844,22025,3943988587,LO,"7.617.038,00",12,3966381,12,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,"462.785,14","1,5","6.941,78",SI,3,"13.883,55","6.941,77",Masivo,23/04/25,Jurídica
48661677381,Contribuyente 0845,12025,3966103882,CM,"209.114,00",12,172690,12,477470,"Venta al por menor de productos veterinarios, animales domésticos y alimento balanceado para mascotas","151.250,61",1,"1.512,51",SI,3,"4.537,52","3.025,01",Masivo,23/04/25,Humana
49766593096,Contribuyente 0846,12025,3944417869,CM,"13.065.524,00",12,8830499,12,749009,"Actividades profesionales, científicas y técnicas n.c.p.","395.000,00",1,"3.950,00",SI,3,"11.850,00","7.900,00",Masivo,23/04/25,Humana
32639533949,Contribuyente 0847,22025,3935688735,LO,"-8.635,00",12,0,12,410011,"Construcción, reforma y reparación de edificios residenciales","544.500,00","1,5","8.167,50",SI,2,"10.890,00","2.722,50",Masivo,23/04/25,Humana
52281418379,Contribuyente 0848,12025,3959759179,LO,"3.526.205,00",9,2773391,6,649220,Servicios de entidades de tarjeta de compra y/o crédito,"1.539.688,16","5,5","84.682,85",SI,7,"107.778,17","23.095,32",Masivo,23/04/25,Humana
41724652356,Contribuyente 0849,22025,3936287132,LO,"3.431.766,00",9,2773411,6,649220,Servicios de entidades de tarjeta de compra y/o crédito,"1.662.514,76","5,5","91.438,31",SI,7,"116.376,03","24.937,72",Masivo,23/04/25,Humana
44679231223,Contribuyente 0850,22025,3957097286,LO,"15.146.835,00",10,11941453,12,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","2.204.432,00",3,"66.132,96",SI,6,"132.265,92","66.132,96",Masivo,23/04/25,Humana
34514064328,Contribuyente 0851,12025,3959069289,CM,"186.936,00",12,165841,12,791102,Servicios minoristas de agencias de viajes en comisión,"812.509,20",3,"24.375,28",SI,6,"48.750,55","24.375,27",Masivo,23/04/25,Humana
35452207141,Contribuyente 0852,12025,3941068731,CM,"-4.626,00",12,0,12,681020,Servicios de alquiler de consultorios médicos,"6.116.528,93","1,5","91.747,93",SI,3,"183.495,87","91.747,94",Masivo,23/04/25,Humana
41984517681,Contribuyente 0853,22025,3945991182,CM,"4.027.928,00",12,2221172,12,472172,"Venta al por menor de bombones, golosinas y demás productos de confitería","35.100,00",1,351,SI,"1,5","526,5","175,5",Masivo,23/04/25,Humana
48417596369,Contribuyente 0854,12025,3958357755,CM,"4.884.413,00",12,3405637,12,662020,Servicios de productores y asesores de seguros,"1.398.436,86",5,"69.921,84",SI,"5,5","76.914,03","6.992,19",Masivo,23/04/25,Humana
42617429788,Contribuyente 0855,12025,3951238007,CM,"10.138.095,00",12,5787101,12,523090,Servicios de gestión y logística para el transporte de mercaderías n.c.p.,"482.265,33","1,5","7.233,98",SI,3,"14.467,96","7.233,98",Masivo,23/04/25,Humana
49766501976,Contribuyente 0856,22025,3938248096,CM,"10.663.393,00",12,5787171,12,523090,Servicios de gestión y logística para el transporte de mercaderías n.c.p.,"482.265,34","1,5","7.233,98",SI,3,"14.467,96","7.233,98",Masivo,23/04/25,Humana
45001168472,Contribuyente 0857,12025,3960148691,LO,"15.774.929,00",12,8210009,11,643001,Servicios de fideicomisos,"1.000.000,00",3,"30.000,00",SI,8,"80.000,00","50.000,00",Masivo,23/04/25,Humana
35259171464,Contribuyente 0858,22025,3934441969,LO,"11.927.843,00",12,8210084,11,643001,Servicios de fideicomisos,"1.000.000,00",3,"30.000,00",SI,8,"80.000,00","50.000,00",Masivo,23/04/25,Humana
32461407398,Contribuyente 0859,12025,3958563914,LO,"14.893.569,00",12,10903808,4,410011,"Construcción, reforma y reparación de edificios residenciales","3.335.689,00","1,5","50.035,34",SI,2,"66.713,78","16.678,44",Masivo,23/04/25,Humana
51706413653,Contribuyente 0860,22025,3946028576,LO,"14.784.896,00",12,10903831,4,410011,"Construcción, reforma y reparación de edificios residenciales","3.335.689,00","1,5","50.035,34",SI,2,"66.713,78","16.678,44",Masivo,23/04/25,Humana
46142977702,Contribuyente 0861,22025,3967174983,LO,"22.780.441,00",12,11396782,12,561014,Servicios de expendio de bebidas en bares,"2.100.000,00",2,"42.000,00",SI,3,"63.000,00","21.000,00",Masivo,23/04/25,Humana
32117543194,Contribuyente 0862,12025,3962149102,LO,"11.339.912,00",8,13089571,12,661999,Servicios auxiliares a la intermediación financiera n.c.p.,"1.451.178,00",3,"43.535,34",SI,"5,5","79.814,79","36.279,45",Masivo,23/04/25,Humana
46480116897,Contribuyente 0863,12025,3934807073,LO,"3.725.088,00",2,3406152,2,464632,Venta al por mayor de artículos de bazar y menaje excepto de vidrio,"7.574.949,10",2,"151.498,98",SI,3,"227.248,47","75.749,49",Masivo,23/04/25,Humana
52714567784,Contribuyente 0864,12025,3947526841,LO,"11.197.664,00",9,3040606,12,643001,Servicios de fideicomisos,"600.000,00",3,"18.000,00",SI,8,"48.000,00","30.000,00",Masivo,23/04/25,Humana
46028608456,Contribuyente 0865,22025,3938427525,LO,"6.348.692,00",9,3040706,12,643001,Servicios de fideicomisos,"600.000,00",3,"18.000,00",SI,8,"48.000,00","30.000,00",Masivo,23/04/25,Humana
41653880887,Contribuyente 0866,22025,3961980402,LO,"18.465.401,00",12,13645548,12,661999,Servicios auxiliares a la intermediación financiera n.c.p.,"2.511.805,00",3,"75.354,15",SI,"5,5","138.149,27","62.795,13",Masivo,23/04/25,Humana
48207161257,Contribuyente 0867,12025,3966296149,LO,"1.800.396,00",12,1172946,12,791202,Servicios mayoristas de agencias de viajes en comisión,"10.065.322,00",3,"301.959,66",SI,6,"603.919,32","301.959,66",Masivo,23/04/25,Humana
36620697299,Contribuyente 0868,22025,3939408593,LO,"269.637,00",12,150039,3,461092,Venta al por mayor en comisión o consignación de madera y materiales para la construcción,"150.000,00",3,"4.500,00",SI,"5,5","8.250,00","3.750,00",Masivo,23/04/25,Humana
54172690594,Contribuyente 0869,22025,3961544878,LO,"1.815.870,00",12,1562006,12,643001,Servicios de fideicomisos,"66.115,71",3,"1.983,47",SI,8,"5.289,26","3.305,79",Masivo,23/04/25,Humana
37523089656,Contribuyente 0870,12025,3956178567,LO,"2.070.254,00",12,1562032,12,643001,Servicios de fideicomisos,"264.462,81",3,"7.933,88",SI,8,"21.157,02","13.223,14",Masivo,23/04/25,Humana
32218940535,Contribuyente 0871,12025,3931867763,LO,"6.343.551,00",12,3599940,12,410011,"Construcción, reforma y reparación de edificios residenciales","1.500.000,00","1,5","22.500,00",SI,2,"30.000,00","7.500,00",Masivo,23/04/25,Humana
39920628850,Contribuyente 0872,22025,3937785020,LO,"3.614.896,00",12,3600084,12,410011,"Construcción, reforma y reparación de edificios residenciales","1.500.000,00","1,5","22.500,00",SI,2,"30.000,00","7.500,00",Masivo,23/04/25,Humana
39869508667,Contribuyente 0873,12025,3959626504,LO,"12.620.070,00",12,8331865,12,410011,"Construcción, reforma y reparación de edificios residenciales","1.005.000,00","1,5","15.075,00",SI,2,"20.100,00","5.025,00",Masivo,23/04/25,Humana
33052094683,Contribuyente 0874,22025,3943804438,LO,"517.479,00",12,0,12,661999,Servicios auxiliares a la intermediación financiera n.c.p.,"42.011,06",3,"1.260,33",SI,"5,5","2.310,61","1.050,28",Masivo,23/04/25,Humana
30922883233,Contribuyente 0875,12025,3962456860,LO,"796.562,00",12,0,12,661999,Servicios auxiliares a la intermediación financiera n.c.p.,"43.403,56",3,"1.302,11",SI,"5,5","2.387,20","1.085,09",Masivo,23/04/25,Humana
47090951262,Contribuyente 0876,12025,3936045360,LO,"9.858.050,00",12,7192967,11,791202,Servicios mayoristas de agencias de viajes en comisión,"129.218,42",3,"3.876,55",SI,6,"7.753,11","3.876,56",Masivo,23/04/25,Humana
53559160277,Contribuyente 0877,12025,3945849635,CM,"-7.705,00",4,0,5,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,"13.519,66","1,5","202,79",SI,3,"405,59","202,8",Masivo,23/04/25,Humana
34484982569,Contribuyente 0878,22025,3940236001,CM,"-2.514,00",4,0,5,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,"35.174.075,93","1,5","527.611,14",SI,3,"1.055.222,28","527.611,14",Masivo,23/04/25,Humana
43410862333,Contribuyente 0879,22025,3962208888,LO,"13.603.676,00",12,6998691,11,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,"80.991,74","1,5","1.214,88",SI,3,"2.429,75","1.214,87",Masivo,23/04/25,Humana
44683986010,Contribuyente 0880,12025,3960459776,LO,"10.173.022,00",12,6998814,11,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,"332.231,39","1,5","4.983,47",SI,3,"9.966,94","4.983,47",Masivo,23/04/25,Humana
45620272220,Contribuyente 0881,12025,3938280116,CM,"5.436.173,00",7,3340080,7,463111,Venta al por mayor de productos lácteos,"8.377.335,21","2,5","209.433,38",SI,3,"251.320,06","41.886,68",Masivo,23/04/25,Humana
42142529576,Contribuyente 0882,22025,3945500804,LO,"8.414.588,00",6,4889888,6,461099,Venta al por mayor en comisión o consignación de mercaderías n.c.p.,"1.115.581,75",3,"33.467,45",SI,"5,5","61.357,00","27.889,55",Masivo,23/04/25,Humana
47079436705,Contribuyente 0883,12025,3960498398,LO,"8.793.508,00",6,4889923,6,461099,Venta al por mayor en comisión o consignación de mercaderías n.c.p.,"1.171.240,00",3,"35.137,20",SI,"5,5","64.418,20","29.281,00",Masivo,23/04/25,Humana
